"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/18/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,343 Crashes containing 2,733 Units and 3,018 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2014 or 2015 or 2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024"
"City Is Equal To DALLAS"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","Active School Zone Flag","Agency","At Intersection Flag","Case ID","City","Construction Zone Flag","Construction Zone Workers Present Flag","Contributing Factors","Crash Date","Crash Death Count","Crash Month","Crash Non-Suspected Serious Injury Count","Crash Not Injured Count","Crash Number","Crash Possible Injury Count","Crash Severity","Crash Suspected Serious Injury Count","Crash Time","Crash Total Injury Count","Crash Unknown Injury Count","Crash Year","Day of Week","Hour of Day","How Notified","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Light Condition","Located Flag","Longitude","Manner of Collision","Object Struck","Property Damages","Reported Street Description","Road Base Type","Roadway Type","Street Name","Street Number","Surface Condition","Surface Type","Weather Condition"
"13890539","NO","DALLAS POLICE DEPARTMENT","true","137941-2014","DALLAS","No","No","DISREGARD STOP AND GO SIGNAL;OTHER (EXPLAIN IN NARRATIVE)","2014-06-07","0","6","1","4","2014238892","0","B - SUSPECTED MINOR INJURY","0","2130","1","0","2014","SATURDAY","21:00 - 21:59","No Data","E ANN ARBOR AVE","NO DATA","INTERSECTION RELATED","32.69130427","2 - DARK, NOT LIGHTED","No Data","-96.81477257","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","BICYCLE","No Data","No Data","No Data","S MARSALIS AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13877400","NO","DALLAS POLICE DEPARTMENT","false","141231-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2014-06-11","0","6","1","0","2014226948","0","B - SUSPECTED MINOR INJURY","0","2030","1","1","2014","WEDNESDAY","20:00 - 20:59","No Data","COMMUNITY DR","NO DATA","INTERSECTION RELATED","32.857929","3 - DARK, LIGHTED","No Data","-96.8739231","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SL0012","2779","1 - DRY","No Data","1 - CLEAR"
"13881017","NO","DALLAS POLICE DEPARTMENT","true","142750-2014","DALLAS","Yes","No","DISREGARD STOP SIGN OR LIGHT","2014-06-13","0","6","1","1","2014230045","0","B - SUSPECTED MINOR INJURY","0","1620","1","0","2014","FRIDAY","16:00 - 16:59","No Data","BROWN ST","NO DATA","INTERSECTION","32.80902425","1 - DAYLIGHT","No Data","-96.81564256","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","KNIGHT ST","2698","1 - DRY","No Data","1 - CLEAR"
"13881509","NO","DALLAS POLICE DEPARTMENT","false","142980-2014","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2014-06-13","0","6","0","1","2014230537","1","C - POSSIBLE INJURY","0","2055","1","0","2014","FRIDAY","20:00 - 20:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","2 - DARK, NOT LIGHTED","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SH0190","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13882501","NO","DALLAS POLICE DEPARTMENT","false","142803-2014","DALLAS","No","No","DISTRACTION IN VEHICLE;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2014-06-13","0","6","0","0","2014230861","0","A - SUSPECTED SERIOUS INJURY","1","1705","1","2","2014","FRIDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SL0012","NO DATA","1 - DRY","No Data","2 - CLOUDY"
"13882975","NO","DALLAS POLICE DEPARTMENT","true","145118-2014","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2014-06-16","0","6","1","2","2014231334","0","B - SUSPECTED MINOR INJURY","0","1049","1","0","2014","MONDAY","10:00 - 10:59","No Data","HARLANDALE AVE","NO DATA","INTERSECTION","32.72952427","1 - DAYLIGHT","No Data","-96.81027257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","EDGEMONT AVE","900","1 - DRY","No Data","2 - CLOUDY"
"13893020","NO","DALLAS AREA RAPID TRANSIT POLICE DEPARTMENT","true","2014-067212","DALLAS","No","No","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2014-06-17","0","6","0","2","2014241885","0","N - NOT INJURED","0","1530","0","0","2014","TUESDAY","15:00 - 15:59","No Data","ELM ST","NO DATA","INTERSECTION RELATED","32.78031426","1 - DAYLIGHT","No Data","-96.80445257","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","BICYCLE WAS DESTROYED","No Data","No Data","No Data","N LAMAR ST","198","1 - DRY","No Data","1 - CLEAR"
"13897695","NO","DALLAS POLICE DEPARTMENT","true","146472-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT;OTHER (EXPLAIN IN NARRATIVE)","2014-06-17","0","6","0","1","2014246023","0","A - SUSPECTED SERIOUS INJURY","1","2046","1","0","2014","TUESDAY","20:00 - 20:59","No Data","N MALCOLM X BLVD","NO DATA","INTERSECTION","32.78417425","3 - DARK, LIGHTED","No Data","-96.78216257","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MAIN ST","2898","1 - DRY","No Data","1 - CLEAR"
"13897851","NO","DALLAS POLICE DEPARTMENT","false","148162-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2014-06-19","0","6","1","0","2014246181","0","B - SUSPECTED MINOR INJURY","0","1920","1","2","2014","THURSDAY","19:00 - 19:59","No Data","UNKNOWN","NO DATA","INTERSECTION RELATED","32.93493423","1 - DAYLIGHT","No Data","-96.80526077","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","PRESTON VIEW BLVD","5900","1 - DRY","No Data","1 - CLEAR"
"13925858","NO","DALLAS POLICE DEPARTMENT","false","602620-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2014-07-09","0","7","0","1","2014273977","0","N - NOT INJURED","0","1827","0","1","2014","WEDNESDAY","18:00 - 18:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.82730832","1 - DAYLIGHT","No Data","-96.78651746","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MONTICELLO AVE","3197","1 - DRY","No Data","1 - CLEAR"
"13921092","NO","DALLAS POLICE DEPARTMENT","true","165598-2014","DALLAS","No","No","FAILED TO DRIVE IN SINGLE LANE","2014-07-10","0","7","1","1","2014269391","0","B - SUSPECTED MINOR INJURY","0","1257","1","0","2014","THURSDAY","12:00 - 12:59","No Data","UNKNOWN","NO DATA","INTERSECTION","32.98793668","1 - DAYLIGHT","No Data","-96.77789372","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MCCALLUM BLVD","7500","1 - DRY","No Data","1 - CLEAR"
"13922826","NO","DALLAS POLICE DEPARTMENT","true","166268-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN;IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE)","2014-07-11","0","7","1","3","2014271003","0","B - SUSPECTED MINOR INJURY","0","0757","1","0","2014","FRIDAY","07:00 - 07:59","No Data","ATWELL ST","NO DATA","INTERSECTION","32.83224425","1 - DAYLIGHT","No Data","-96.82833256","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","LEMMON AVE","6098","1 - DRY","No Data","1 - CLEAR"
"13925214","NO","DALLAS POLICE DEPARTMENT","false","166441-2014","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2014-07-11","0","7","0","3","2014272752","0","N - NOT INJURED","0","1215","0","0","2014","FRIDAY","12:00 - 12:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.90907423","1 - DAYLIGHT","No Data","-96.7397517","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FOREST LN","9295","1 - DRY","No Data","1 - CLEAR"
"13925008","NO","DALLAS POLICE DEPARTMENT","true","168093-2014","DALLAS","No","No","TURNED WHEN UNSAFE","2014-07-13","0","7","1","1","2014272547","0","B - SUSPECTED MINOR INJURY","0","1138","1","0","2014","SUNDAY","11:00 - 11:59","No Data","LOVING AVE","NO DATA","INTERSECTION","32.81696425","1 - DAYLIGHT","No Data","-96.73170259","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","WINSTED DR","2298","1 - DRY","No Data","1 - CLEAR"
"13928362","NO","DALLAS POLICE DEPARTMENT","false","107214-2014","DALLAS","No","No","FAULTY EVASIVE ACTION","2014-07-15","0","7","0","0","2014275912","1","C - POSSIBLE INJURY","0","1945","1","1","2014","TUESDAY","19:00 - 19:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","OLD HICKORY TRL","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13931187","NO","DALLAS POLICE DEPARTMENT","true","171462-2014","DALLAS","No","No","DISREGARD STOP AND GO SIGNAL","2014-07-17","0","7","0","1","2014278694","1","C - POSSIBLE INJURY","0","0957","1","0","2014","THURSDAY","09:00 - 09:59","No Data","1ST AVE","NO DATA","INTERSECTION","32.78070425","1 - DAYLIGHT","No Data","-96.76701258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","PARRY AVE","NO DATA","2 - WET","No Data","3 - RAIN"
"13932903","NO","DALLAS POLICE DEPARTMENT","true","172452-2014","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2014-07-18","0","7","1","1","2014280418","0","B - SUSPECTED MINOR INJURY","0","1437","1","0","2014","FRIDAY","14:00 - 14:59","No Data","W PENTAGON PKWY","NO DATA","INTERSECTION","32.70774427","1 - DAYLIGHT","No Data","-96.87615255","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SPRUCE VALLEY LN","3098","1 - DRY","No Data","2 - CLOUDY"
"13933801","NO","DALLAS POLICE DEPARTMENT","true","173657-2014","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2014-07-19","0","7","1","3","2014281750","0","B - SUSPECTED MINOR INJURY","0","2235","1","0","2014","SATURDAY","22:00 - 22:59","No Data","FARRAGUT ST","NO DATA","INTERSECTION","32.75279426","3 - DARK, LIGHTED","No Data","-96.74918258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S MALCOLM X BLVD","5198","1 - DRY","No Data","1 - CLEAR"
"13938007","NO","DALLAS POLICE DEPARTMENT","false","175136-2014","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2014-07-21","0","7","0","0","2014285182","0","A - SUSPECTED SERIOUS INJURY","1","1550","1","1","2014","MONDAY","15:00 - 15:59","No Data","N/A","NO DATA","NON INTERSECTION","32.84728504","1 - DAYLIGHT","No Data","-96.67685335","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ESTACADO DR","11100","1 - DRY","No Data","1 - CLEAR"
"13938115","NO","DALLAS POLICE DEPARTMENT","false","175838-2014","DALLAS","No","No","TURNED WHEN UNSAFE","2014-07-22","0","7","1","1","2014285290","0","B - SUSPECTED MINOR INJURY","0","1325","1","0","2014","TUESDAY","13:00 - 13:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.87889896","1 - DAYLIGHT","No Data","-96.73503463","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SKILLMAN ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13939242","NO","DALLAS POLICE DEPARTMENT","true","176110-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2014-07-22","0","7","1","1","2014286931","0","B - SUSPECTED MINOR INJURY","0","2040","1","0","2014","TUESDAY","20:00 - 20:59","No Data","UNKNOWN","NO DATA","INTERSECTION","32.77589425","1 - DAYLIGHT","No Data","-96.71413259","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MILITARY PKWY","6100","1 - DRY","No Data","1 - CLEAR"
"13966029","NO","DALLAS POLICE DEPARTMENT","true","178487-2014","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - ALCOHOL","2014-07-25","0","7","0","1","2014312553","1","C - POSSIBLE INJURY","0","1506","1","0","2014","FRIDAY","15:00 - 15:59","No Data","MARBURG ST","NO DATA","INTERSECTION","32.74871426","1 - DAYLIGHT","No Data","-96.76559258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S LAMAR ST","4498","1 - DRY","No Data","1 - CLEAR"
"13953191","NO","DALLAS POLICE DEPARTMENT","false","180108-2014","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2014-07-27","0","7","1","1","2014301136","0","B - SUSPECTED MINOR INJURY","0","1319","1","0","2014","SUNDAY","13:00 - 13:59","No Data","IH0635","NO DATA","INTERSECTION RELATED","32.90424864","1 - DAYLIGHT","No Data","-96.76898914","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","US0075","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13949532","NO","DALLAS POLICE DEPARTMENT","true","182811-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2014-07-30","0","7","0","1","2014297483","1","C - POSSIBLE INJURY","0","1922","1","0","2014","WEDNESDAY","19:00 - 19:59","No Data","WORCOLA ST","NO DATA","INTERSECTION","32.82133425","1 - DAYLIGHT","No Data","-96.77227257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MILLER AVE","5598","1 - DRY","No Data","1 - CLEAR"
"13949756","NO","DALLAS POLICE DEPARTMENT","false","182693-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2014-07-30","0","7","0","1","2014297708","1","C - POSSIBLE INJURY","0","1615","1","0","2014","WEDNESDAY","16:00 - 16:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FOREST LN","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13963643","NO","DALLAS POLICE DEPARTMENT","false","186941-2014","DALLAS","No","No","FAILED TO CONTROL SPEED","2014-08-04","0","8","0","0","2014310658","1","C - POSSIBLE INJURY","0","1705","1","1","2014","MONDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","32.66204428","1 - DAYLIGHT","No Data","-96.88886694","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W CAMP WISDOM RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13957784","NO","DALLAS POLICE DEPARTMENT","false","187346-2014","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2014-08-05","0","8","0","1","2014304181","1","C - POSSIBLE INJURY","0","0819","1","0","2014","TUESDAY","08:00 - 08:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","TWIN HILLS CONNECTION","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13973932","NO","DALLAS POLICE DEPARTMENT","false","187500-2014","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2014-08-05","0","8","0","1","2014321198","0","N - NOT INJURED","0","1530","0","1","2014","TUESDAY","15:00 - 15:59","No Data","N/A","NO DATA","NON INTERSECTION","32.81088701","1 - DAYLIGHT","No Data","-96.81107469","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CEDAR SPRINGS RD","3983","1 - DRY","No Data","1 - CLEAR"
"13963863","NO","DALLAS POLICE DEPARTMENT","false","190865-2014","DALLAS","No","No","FAILED TO CONTROL SPEED","2014-08-09","0","8","0","0","2014310880","0","A - SUSPECTED SERIOUS INJURY","1","0200","1","2","2014","SATURDAY","02:00 - 02:59","No Data","N/A","NO DATA","NON INTERSECTION","32.85605096","3 - DARK, LIGHTED","No Data","-96.87173981","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","WEBB CHAPEL EXT","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13973478","NO","DALLAS POLICE DEPARTMENT","true","195239-2014","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2014-08-11","0","8","0","0","2014320201","0","A - SUSPECTED SERIOUS INJURY","1","1600","1","1","2014","MONDAY","16:00 - 16:59","No Data","EDGEMONT AVE","NO DATA","INTERSECTION","32.72955426","1 - DAYLIGHT","No Data","-96.80548257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S DENLEY DR","1500","1 - DRY","No Data","1 - CLEAR"
"13990952","NO","DALLAS POLICE DEPARTMENT","false","192944-2014","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2014-08-11","0","8","0","1","2014337497","0","N - NOT INJURED","0","1745","0","1","2014","MONDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CANTON ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13970256","NO","DALLAS POLICE DEPARTMENT","true","193182-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;FAILED TO YIELD RIGHT OF WAY - TURN ON RED","2014-08-12","0","8","0","1","2014316443","1","C - POSSIBLE INJURY","0","0741","1","0","2014","TUESDAY","07:00 - 07:59","No Data","ST FRANCIS AVE","NO DATA","INTERSECTION RELATED","32.79261425","1 - DAYLIGHT","No Data","-96.6912226","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SAMUELL BLVD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13971505","NO","DALLAS POLICE DEPARTMENT","false","194964-2014","DALLAS","No","No","TURNED IMPROPERLY - WIDE RIGHT","2014-08-14","0","8","0","1","2014317773","1","C - POSSIBLE INJURY","0","0751","1","0","2014","THURSDAY","07:00 - 07:59","No Data","BERNAL DR","NO DATA","INTERSECTION RELATED","32.78675638","1 - DAYLIGHT","No Data","-96.87385255","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","N WESTMORELAND RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13980504","NO","DALLAS POLICE DEPARTMENT","false","195451-2014 ","DALLAS","No","No","IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE); TURNED WHEN UNSAFE","2014-08-14","0","8","0","2","2014326983","2","C - POSSIBLE INJURY","0","1742","2","0","2014","THURSDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","32.79927426","1 - DAYLIGHT","No Data","-96.77039256","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","GASTON AVE","4815","1 - DRY","No Data","1 - CLEAR"
"13977491","NO","DALLAS POLICE DEPARTMENT","true","198094-2014","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT;FAILED TO CONTROL SPEED;OTHER (EXPLAIN IN NARRATIVE)","2014-08-17","0","8","0","1","2014323779","1","C - POSSIBLE INJURY","0","1746","1","0","2014","SUNDAY","17:00 - 17:59","No Data","BELLINGHAM DR","NO DATA","INTERSECTION","32.79990425","1 - DAYLIGHT","No Data","-96.6932026","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ST FRANCIS AVE","3300","1 - DRY","No Data","1 - CLEAR"
"13978739","NO","DALLAS POLICE DEPARTMENT","true","198485-2014","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2014-08-18","0","8","0","1","2014324471","1","C - POSSIBLE INJURY","0","0654","1","0","2014","MONDAY","06:00 - 06:59","No Data","SOUTHWESTERN BLVD","NO DATA","INTERSECTION","32.85708424","1 - DAYLIGHT","No Data","-96.76867257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","GREENVILLE AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13990711","NO","DALLAS POLICE DEPARTMENT","false","194384-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","2014-08-19","0","8","0","2","2014337261","0","N - NOT INJURED","0","1419","0","0","2014","TUESDAY","14:00 - 14:59","No Data","N/A","NO DATA","NON INTERSECTION","32.7205884","1 - DAYLIGHT","No Data","-96.82285257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S BECKLEY AVE","2241","1 - DRY","No Data","1 - CLEAR"
"13987033","NO","DALLAS POLICE DEPARTMENT","true","202862-2014","DALLAS","No","No","WRONG SIDE - NOT PASSING","2014-08-23","0","8","1","1","2014333410","0","B - SUSPECTED MINOR INJURY","0","0645","1","0","2014","SATURDAY","06:00 - 06:59","No Data","JB JACKSON JR BLVD","NO DATA","INTERSECTION","32.77416425","1 - DAYLIGHT","No Data","-96.76272258","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MARTIN LUTHER KING JR BLVD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13995128","NO","DALLAS POLICE DEPARTMENT","false","205460-2014","DALLAS","No","No","IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE)","2014-08-26","0","8","0","2","2014340673","0","N - NOT INJURED","0","1104","0","0","2014","TUESDAY","11:00 - 11:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.68277817","1 - DAYLIGHT","No Data","-96.80294926","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","BICYCLE","No Data","No Data","4 OR MORE LANES, DIVIDED","SL0012","NO DATA","1 - DRY","No Data","1 - CLEAR"
"14005723","NO","DALLAS POLICE DEPARTMENT","false","208233-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2014-08-29","0","8","0","2","2014352169","1","C - POSSIBLE INJURY","0","1730","1","0","2014","FRIDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SPRING VALLEY RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13996413","NO","DALLAS POLICE DEPARTMENT","false","209883-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2014-08-31","0","8","1","1","2014342513","0","B - SUSPECTED MINOR INJURY","0","1435","1","0","2014","SUNDAY","14:00 - 14:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","E MOCKINGBIRD LN","NO DATA","1 - DRY","No Data","1 - CLEAR"
"13996767","NO","DALLAS POLICE DEPARTMENT","true","210256-2014","DALLAS","No","No","HAD BEEN DRINKING;OTHER (EXPLAIN IN NARRATIVE)","2014-09-01","0","9","1","3","2014342867","0","B - SUSPECTED MINOR INJURY","0","0029","1","0","2014","MONDAY","00:00 - 00:59","No Data","LEMMON AVE","NO DATA","INTERSECTION RELATED","32.80355554","3 - DARK, LIGHTED","No Data","-96.7931722","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","US0075","NO DATA","1 - DRY","No Data","1 - CLEAR"
"14007094","NO","DALLAS POLICE DEPARTMENT","false","212910-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2014-09-04","0","9","1","1","2014353172","0","B - SUSPECTED MINOR INJURY","0","0912","1","0","2014","THURSDAY","09:00 - 09:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.81360767","1 - DAYLIGHT","No Data","-96.81452172","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CEDAR SPRINGS RD","4259","1 - DRY","No Data","1 - CLEAR"
"14023919","NO","DALLAS POLICE DEPARTMENT","false","212901-2014","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT;IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE)","2014-09-04","0","9","2","0","2014369379","0","B - SUSPECTED MINOR INJURY","0","1000","2","0","2014","THURSDAY","10:00 - 10:59","No Data","S HARWOOD ST","NO DATA","INTERSECTION RELATED","32.77911703","1 - DAYLIGHT","No Data","-96.79276667","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","YOUNG ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
